"payroll,skill"
"&amp;,skill"
"compensation,skill"
"technical,skill"
"expertise,skill"
"•,skill"
"well,skill"
"versed,skill"
"with,skill"
"microsoft,skill"
"office,skill"
"word,skill"
"excel,skill"
"&amp;,skill"
"power,skill"
"point,skill"
"•,skill"
"microsoft,skill"
"project,skill"
"•,skill"
"lotus,skill"
"outlook,skill"
"and,skill"
"internet,skill"
"job,skill"
"portal,skill"
"applications,skill"
"personage,skill"
"elements,skill"
"•,skill"
"analytical,skill"
"&amp;,skill"
"critical,skill"
"thinking,skill"
"•,skill"
"compliant,skill"
"&amp;,skill"
"adaptive,skill"
"•,skill"
"detail,skill"
"oriented,skill"
"•,skill"
"flexible,experience"
"•,experience"
"honest,experience"
"&amp;,experience"
"har,experience"
"senior,education"
"executive,education"
"mis,education"
"&,education"
"audit,education"
"wi,experience"
"t,experience"
"good,experience"
"quality,education"
"education,education"
"jr,education"
"asp.net,experience"
"developer,experience"
"true,experience"
"vision,education"
"technology,education"
"jr,education"
"asp.net,experience"
"developer,experience"
"true,experience"
"vision,education"
"technology,education"
"jr,education"
"asp.net,education"
"developer,education"
"msc,education"
"ksv,skill"
"university,skill"
"b.c.a,skill"
"gujarat,skill"
"university,skill"
"asp,skill"
"1,skill"
"year,skill"
"asp.net,skill"
"1,skill"
"year,skill"
"ms,skill"
"asp,skill"
"1,skill"
"year,skill"
"software,skill"
"testing,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"testing,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"technical,skill"
"skillet:,skill"
"•,skill"
"manual,skill"
"testing,skill"
"techniques,skill"
"•,skill"
"web,skill"
"application,skill"
"testing,skill"
"•,skill"
"stlc,skill"
"software,skill"
"testing,skill"
"life,skill"
"cycle,skill"
"process,skill"
"•,skill"
"verification,skill"
"and,skill"
"validation,skill"
"process,skill"
"•,skill"
"programming,skill"
"language:,skill"
"software,skill"
"testing,skill"
"asp.net,skill"
"with,skill"
"c#,skill"
"•,skill"
"frameworks:,skill"
"microsoft,skill"
"visual,skill"
"studio,skill"
"2010,skill"
"frameworks,skill"
"3.5,skill"
"frameworks,skill"
"c#,skill"
"4.0,skill"
"4.5,skill"
"•,skill"
"database,skill"
"tools:,skill"
"mysql,skill"
"sql,skill"
"server,skill"
"2008,skill"
"sql,skill"
"server,skill"
"2010,skill"
"ms-access,skill"
"2008,skill"
"•,skill"
"report,education"
"generation,education"
"tool:,education"
"crystal,education"
"report,education"
"s,education"
"education,education"
"bachelor,education"
"of,education"
"computer,education"
"application,education"
"in,education"
"comp,education"
"er,education"
"application,skill"
"administrative,skill"
"management,skill"
"college,skill"
"bang,skill"
"o,skill"
"2010,skill"
"skill,skill"
"remedy,skill"
"3,skill"
"years,skill"
"clarify,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"excel,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"ms,skill"
"office,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"outlook,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"additional,skill"
"information,skill"
"skill,skill"
"set:,skill"
"•,skill"
"systems:,skill"
"windows,skill"
"[…],skill"
"10,skill"
"•,skill"
"software:,skill"
"ms,skill"
"office,skill"
"word,skill"
"excel,skill"
"outlook,skill"
"powerpoint,skill"
"clarify,skill"
"srms,skill"
"remedy,skill"
"v6,skill"
"advanced,skill"
"remedy,skill"
"v7.4,skill"
"proficient,skill"
"remedy,skill"
"7.5,skill"
"mori,experience"
"gcd,education"
"locm,education"
"gtoms,education"
"we,education"
"intern,education"
"btech,skill"
"maharashtra,experience"
"institute,experience"
"of,experience"
"technology,experience"
"linux,experience"
"devops,experience"
"consultant,education"
"devops,education"
"consultant,education"
"devops,education"
"consultant,education"
"master,education"
"of,education"
"science,education"
"in,education"
"information,education"
"technology,education"
"and,education"
"management,education"
"periyar,education"
"university,education"
"p.g.d.c.a,education"
"in,education"
"computer,education"
"applications,education"
"nagarjuna,education"
"university,education"
"b.sc,skill"
"in,skill"
"m.p.c,skill"
"andhra,skill"
"university,skill"
".net,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
".net,skill"
"4.5,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"amazon,skill"
"elastic,skill"
"block,skill"
"storage,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"amazon,skill"
"elastic,skill"
"compute,skill"
"cloud,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"asp,experience"
"less,experience"
"than,experience"
"1,experience"
"year,experience"
"tcs,experience"
"security,education"
"guard,experience"
"tcs,experience"
"security,experience"
"guard,experience"
"on,experience"
"program,experience"
"manager,experience"
"software,experience"
"delivery,education"
"program,education"
"manager,education"
"software,education"
"delivery,education"
"on,education"
"higher,education"
"secondary,education"
"certifi,education"
"te,education"
"kerala,experience"
"s,experience"
"te,skill"
"kerala,skill"
"s,skill"
"te,skill"
"2,skill"
"ls,skill"
"mentoring,skill"
"5,skill"
"years,skill"
"training,skill"
"5,skill"
"years,skill"
"program,skill"
"manager,skill"
"2,skill"
"years,skill"
"project,skill"
"management,skill"
"2,skill"
"years,skill"
"change,skill"
"management,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"additional,skill"
"information,skill"
"skill,skill"
"project,skill"
"management,skill"
"people,skill"
"management,skill"
"stake,skill"
"holder,skill"
"management,skill"
"vendor,skill"
"management,skill"
"project,skill"
"planning,skill"
"scheduling,skill"
"and,skill"
"implementation,skill"
"risk,skill"
"analysis,skill"
"cross-functional,skill"
"supervision,skill"
"team,skill"
"building,skill"
"and,skill"
"mentoring,skill"
"change,skill"
"management,skill"
"escalation,skill"
"handling,skill"
"change,skill"
"management,skill"
"quality,skill"
"assurance,skill"
"training,skill"
"&amp;,experience"
"presentations,experience"
"resume,experience"
"-,experience"
"program,experience"
"member,experience"
"of,experience"
"discipline,experience"
"committee,experience"
"in,experience"
"algorythm,experience"
"member,experience"
"of,education"
"discipline,education"
"committee,education"
"in,education"
"algorythm,education"
"b,education"
"e,experience"
"in,experience"
"cse,education"
"chitkara,education"
"university,education"
"technology,education"
"consultant,education"
"education,education"
"b.tech,education"
"in,education"
"electronics,education"
"and,education"
"communication,education"
"ngineering,education"
"sri,education"
"venkateswara,education"
"college,skill"
"of,skill"
"engineering,skill"
"and,skill"
"technology,skill"
"information,skill"
"soft,skill"
"skill:,skill"
"•,skill"
"cross,skill"
"cultural,skill"
"sensitivity,skill"
"•,skill"
"written,skill"
"communication,skill"
"skill,skill"
"•,experience"
"articulation,experience"
"skill,experience"
"•,experience"
"effect,education"
"escalation,education"
"specialist,education"
"escalation,education"
"specialist,education"
"uir,education"
"s,experience"
"education,experience"
"b.e,experience"
"pes,experience"
"coll,experience"
"senior,experience"
"travel,education"
"operations,education"
"senior,education"
"travel,education"
"operations,education"
"leo,education"
"airline,skill"
"software's,skill"
"education,skill"
"b.b.a,skill"
"i,skill"
"tnam,skill"
"andhra,skill"
"pradesh,skill"
"2012,skill"
"skill,skill"
"amadeus,skill"
"3,skill"
"years,skill"
"client,skill"
"management,skill"
"3,experience"
"years,experience"
"excel,education"
"3,education"
"years,education"
"store,education"
"executive,education"
"orange,education"
"city,experience"
"hospital,experience"
"&,experience"
"research,education"
"institute,education"
"store,education"
"executive,education"
"ience,education"
"executive,education"
"orange,education"
"city,education"
"hospital,education"
"&,education"
"research,education"
"i,education"
"r,education"
"qatar,education"
"education,education"
"b.sc,education"
"in,education"
"micro,education"
"iology,skill"
"in,skill"
"microbiology,skill"
"s.n.g,skill"
"college,skill"
"ty,skill"
"april,skill"
"2004,skill"
"skill,skill"
"storekeeping,skill"
"/,skill"
"inventory,skill"
"management,skill"
"/,skill"
"purchase,skill"
"2,skill"
"years,skill"
"people,skill"
"&,skill"
"time,skill"
"management,skill"
"2,skill"
"years,skill"
"additional,skill"
"information,skill"
"competencies,skill"
"❖,skill"
"effective,skill"
"communications,skill"
"skill,skill"
"excellent,skill"
"interpersonal,skill"
"skill,skill"
"good,skill"
"time,skill"
"management,skill"
"skill,skill"
"results-oriented,skill"
"individual,skill"
"and,skill"
"a,skill"
"very,skill"
"good,skill"
"team,skill"
"player,skill"
"❖,skill"
"sincere,skill"
"hardworking,skill"
"and,skill"
"willing,experience"
"to,experience"
"take,experience"
"up,experience"
"c,experience"
"global,experience"
"production,experience"
"support,experience"
"lead,experience"
"ce,experience"
"global,education"
"production,education"
"support,education"
"l,education"
"e,education"
"nt,education"
"support,education"
"education,education"
"bachelor,education"
"of,education"
"engineering,education"
"in,education"
"electroni,education"
"and,education"
"telecommunication,education"
"amravati,education"
"university,education"
"-,education"
"arashtra,education"
"1997,education"
"to,education"
"1999,education"
"diploma,education"
"in,skill"
"industrial,skill"
"electronics,skill"
"technical,skill"
"bo,skill"
"a,skill"
"1993,skill"
"to,skill"
"1996,skill"
"skill,skill"
"mentoring,skill"
"10+,skill"
"years,skill"
"scheduling,skill"
"9,skill"
"years,skill"
"oracle,skill"
"9,experience"
"years,experience"
"solutions,experience"
"9,experience"
"yea,experience"
"technical,experience"
"architect,education"
"senior,education"
"professional,education"
"technology,education"
"analyst,education"
"m.c.a,education"
"affiliated,education"
"college,education"
"of,education"
"andhra,education"
"university,education"
"b.sc,education"
"in,education"
"maths,education"
"physics,skill"
"and,skill"
"computers,skill"
"nagarjuna,skill"
"university,skill"
"net,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"asp,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"database,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"ms,skill"
"sql,skill"
"server,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"sql,skill"
"less,skill"
"than,skill"
"1,skill"
"year,skill"
"operating,skill"
"systems,skill"
"windows,skill"
"and,skill"
"unix,skill"
"configuration,skill"
"management,skill"
"tools,skill"
"tfs,skill"
"and,skill"
"vsts,skill"
"programming,skill"
"languages,skill"
"vb,skill"
"asp,skill"
"vb.net,skill"
"c#,skill"
"javascript,skill"
"jquery,skill"
"and,skill"
"angular,skill"
"js,skill"
"starter,skill"
"crm,skill"
"frontend,skill"
"html,skill"
"and,skill"
".net,skill"
"middleware,skill"
"mvc,skill"
"and,skill"
"wcf,skill"
"database,skill"
"sql,skill"
"server,skill"
"and,skill"
"oracle,skill"
"content,skill"
"migration,skill"
"tools,skill"
"metalogix,skill"
"and,skill"
"sharegate,skill"
"automation,skill"
"powershell,skill"
"and,skill"
"vsts,skill"
"domain,skill"
"experience,skill"
"insurance,skill"
"10,skill"
"years,skill"
"engineering,skill"
"3,experience"
"years,experience"
"banking,experience"
"2.5,experience"
"years,experience"
"oceanic,experience"
"consultants,skill"
"oceanic,skill"
"consultants,skill"
"oceanic,skill"
"consultants,skill"
"3,skill"
"to,skill"
"2005,skill"
"additional,skill"
"information,skill"
"technical,skill"
"skill,skill"
"os,skill"
"windows,skill"
"xp,experience"
"vista,experience"
"others,education"
"microsoft,education"
"word/excel/power,education"
"associate,education"
"associate,education"
"b.tech,education"
"in,skill"
"electronics,skill"
"and,skill"
"telecommunication,skill"
"bput,skill"
"oracle,skill"
"pl/sql,skill"
"6,skill"
"years,skill"
"facets,skill"
"3,skill"
"years,skill"
"hadoop,skill"
"1,skill"
"year,skill"
"healthcare,skill"
"4,skill"
"years,skill"
"informatica,skill"
"6,skill"
"years,skill"
"additional,skill"
"information,skill"
"technical,skill"
"skill:,skill"
"operating,skill"
"system,skill"
"unix,skill"
"and,skill"
"windows,skill"
"programming,skill"
"languages,skill"
"unix,skill"
"scripting,skill"
"sql,skill"
"and,skill"
"pl/sql,skill"
"core,skill"
"java,skill"
"basics,skill"
"of,skill"
"python,skill"
"databases,skill"
"and,skill"
"tools,skill"
"informatica,skill"
"power,skill"
"center,skill"
"oracle,skill"
"hadoop,skill"
"and,skill"
"spark,skill"
"other,skill"
"utilities,skill"
"svn,skill"
"jira,skill"
"scheduling,skill"
"tools,skill"
"tidal,skill"
"and,skill"
"control-m,skill"
"cloud,skill"
"technology,skill"
"microsoft,skill"
"azure,skill"
"domain,experience"
"knowledge,experience"
"retail,experience"
"healthcare,education"
"banking,education"
